,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcript_id,gene_id,gene_name,transcript_name,CP209,GZ209,CP334,GZ334,CP336,GZ336
10486,68.8437394499298,0.0862676097093359,0.481351573812412,0.179219544305376,0.857765318037798,0.949133847876869,ENST00000334163.4,ENSG00000186141.9,POLR3C,POLR3C-201,99,53,103,80,29,62
10487,6.81682198483512,-0.147807591265196,0.824454125616715,-0.179279339714179,0.857718368547556,0.949133847876869,ENST00000676625.1,ENSG00000181163.14,NPM1,NPM1-216,6,3,11,5,7,11
10488,46.1089510525108,0.0853391590078987,0.476214584441151,0.179203161339643,0.857778181519397,0.949133847876869,ENST00000352251.8,ENSG00000120685.20,PROSER1,PROSER1-201,64,36,64,62,25,34
10489,15.2197589777591,-0.111183961786424,0.620812507269866,-0.179094268373192,0.857863682424038,0.949137957339209,ENST00000358550.6,ENSG00000197555.10,SIPA1L1,SIPA1L1-201,23,13,20,16,10,10
10490,7.98769462473073,0.141422136824774,0.790571359673388,0.178885985552525,0.858027227195382,0.949228405300516,ENST00000371569.6,ENSG00000077721.17,UBE2A,UBE2A-203,11,8,8,10,6,4
10491,9.69389118819239,0.145280776585922,0.813186341476113,0.178656193760221,0.858207667994647,0.949265666049636,ENST00000370558.8,ENSG00000097033.14,SH3GLB1,SH3GLB1-201,21,9,4,11,6,7
10492,39.7289207614714,-0.0751481676069372,0.420680556726497,-0.178634753628023,0.858224503937336,0.949265666049636,ENST00000221671.8,ENSG00000105072.9,C19orf44,C19orf44-201,51,17,39,51,46,50
10493,406.50491159506,-0.062336631667728,0.349936262143951,-0.178137102127715,0.858615304711526,0.949516925021656,ENST00000306376.10,ENSG00000244405.8,ETV5,ETV5-201,598,174,325,608,459,454
10494,34.7608622240913,0.101697315598577,0.570668035286298,0.178207485456157,0.85856003127797,0.949516925021656,ENST00000459860.1,ENSG00000176101.12,SSNA1,SSNA1-202,16,13,38,57,54,44
10495,9.07377025241646,0.13210689833699,0.743115839446223,0.177774300216017,0.858900231286034,0.949741513489702,ENST00000064780.7,ENSG00000054967.13,RELT,RELT-201,10,5,16,16,4,8
10496,32.7964288807726,0.0790764966323247,0.44577091512945,0.177392678500259,0.859199957829956,0.949982422886494,ENST00000369626.8,ENSG00000155380.13,SLC16A1,SLC16A1-201,38,21,47,39,23,37
10497,100.882948788659,-0.0742226651957129,0.418686838884382,-0.177274894509424,0.85929246973798,0.949994199419764,ENST00000429602.7,ENSG00000170085.18,SIMC1,SIMC1-203,138,77,150,95,65,92
10498,14.822327699798,-0.110277072247038,0.623909089679317,-0.176751828225037,0.859703328687092,0.950357890018452,ENST00000288078.11,ENSG00000157353.17,FCSK,FCSK-201,30,6,12,20,11,18
10499,11.9023356436888,-0.122586992029697,0.693997834065178,-0.176638868325609,0.859792061602485,0.950365451461743,ENST00000342556.6,ENSG00000166886.13,NAB2,NAB2-202,7,5,19,11,15,18
10500,12.0269717634831,0.137762938256245,0.780424848770061,0.176523003429937,0.859883078306766,0.95037553559524,ENST00000267814.14,ENSG00000140263.15,SORD,SORD-201,14,9,24,18,2,9
10501,6.25874981931397,-0.156928420419693,0.889793532816787,-0.176364982023313,0.860007213707822,0.950422218367706,ENST00000369721.8,ENSG00000116459.11,ATP5PB,ATP5PB-201,5,1,7,13,10,6
10502,8.85418342172262,0.137931305792494,0.783035031480509,0.176149597715575,0.860176416718346,0.950518693202857,ENST00000330794.9,ENSG00000184584.13,STING1,STING1-201,5,2,11,13,12,15
10503,5.06353894138355,0.258369616250508,1.47100713431424,0.175641307389685,0.86057574818831,0.950650445525915,ENST00000696364.1,ENSG00000115392.13,FANCL,FANCL-242,2,0,0,2,12,16
10504,16.280015273859,0.110012996776661,0.626143066962987,0.175699456851391,0.860530062036526,0.950650445525915,ENST00000443863.5,ENSG00000073803.14,MAP3K13,MAP3K13-209,26,15,13,20,13,10
10505,50.9710744436983,0.0796630813088807,0.453711896520059,0.175580763739923,0.860623315872061,0.950650445525915,ENST00000283109.8,ENSG00000058729.11,RIOK2,RIOK2-201,61,45,66,47,39,45
10506,8.58830462598345,0.129258696469836,0.735556960540978,0.175729009993694,0.860506843267111,0.950650445525915,ENST00000539214.5,ENSG00000065154.12,OAT,OAT-208,12,5,11,8,5,13
10507,13.3160961712262,0.107318670284235,0.611784818709181,0.175418982299477,0.860750426123937,0.950700361203796,ENST00000581375.5,ENSG00000130935.10,NOL11,NOL11-206,20,7,10,16,13,18
10508,7.0913207906132,0.150093322765667,0.856416700982031,0.175257351466359,0.86087742164731,0.950750140675393,ENST00000372211.7,ENSG00000130717.13,UCK1,UCK1-203,3,2,8,12,11,10
10509,560.163453417615,-0.0975191871964723,0.557958280886968,-0.174778635853292,0.861253576048465,0.951075054719044,ENST00000573035.6,ENSG00000263001.8,GTF2I,GTF2I-212,805,524,971,292,240,486
10510,134.511339882146,-0.101372224028419,0.583308487259625,-0.173788357691595,0.862031794378121,0.951826123305606,ENST00000467076.5,ENSG00000160752.15,FDPS,FDPS-206,83,25,123,266,237,155
10511,77.9934469622464,0.0612727427102943,0.352741377060393,0.173704438137984,0.862097749423975,0.951826123305606,ENST00000609143.7,ENSG00000235437.9,LINC01278,LINC01278-204,76,51,96,97,81,80
10512,5.33700691341548,-0.167250941392082,0.964574746536704,-0.173393448245038,0.862342174650141,0.952005416363669,ENST00000493886.5,ENSG00000165280.18,VCP,VCP-207,2,2,11,10,6,4
10513,265.015172512007,-0.202965264089668,1.17450877537978,-0.172808639955916,0.862801845518775,0.95242227882102,ENST00000343262.9,ENSG00000140988.16,RPS2,RPS2-201,56,28,197,419,613,406
10514,30.0432302977013,0.112321743445634,0.65037101272123,0.172704104655074,0.862884017229107,0.952422391092238,ENST00000399387.9,ENSG00000186960.14,LINC01551,LINC01551-201,14,5,41,62,40,40
10515,9.97050302849337,-0.118155716044093,0.685422984965227,-0.172383650148655,0.863135925059708,0.952519247843088,ENST00000452783.6,ENSG00000164828.18,SUN1,SUN1-219,11,8,13,11,10,7
10516,16.883796743471,0.0982675575115362,0.569893009566537,0.172431589547447,0.863098239230465,0.952519247843088,ENST00000464848.5,ENSG00000105948.13,TTC26,TTC26-203,28,11,14,19,13,20
10517,17.2641536516976,-0.0926241032530004,0.539213733297229,-0.171776231822982,0.863613452011672,0.952613363018491,ENST00000391984.7,ENSG00000142330.20,CAPN10,CAPN10-207,20,12,22,20,17,15
10518,8.3016968942698,-0.144228524371569,0.839101337684308,-0.171884512506678,0.863528322600135,0.952613363018491,ENST00000327351.6,ENSG00000159884.12,CCDC107,CCDC107-201,5,1,11,17,13,9
10519,156.568055334974,-0.104435384496861,0.608055321898388,-0.171753096693253,0.863631640871826,0.952613363018491,ENST00000370873.9,ENSG00000101182.15,PSMA7,PSMA7-203,89,23,168,326,262,179
10520,8.09955989181323,0.396667187602605,2.30932809235721,0.171767359049321,0.863620427785895,0.952613363018491,ENST00000415709.6,ENSG00000100058.13,CRYBB2P1,CRYBB2P1-203,4,4,0,0,17,22
10521,6.00720436426656,0.186712511820886,1.08484277766163,0.172110204045736,0.863350890802707,0.952613363018491,ENST00000287538.10,ENSG00000156925.12,ZIC3,ZIC3-201,3,1,15,19,2,3
10522,15.4910898946569,0.116386436505552,0.678587020470716,0.171512912853562,0.863820477894599,0.952731101118307,ENST00000495075.5,ENSG00000175110.14,MRPS22,MRPS22-211,11,5,22,39,17,10
10523,10.541677927197,0.128771921499989,0.75169578873153,0.171308557837325,0.863981151752414,0.952817757871972,ENST00000562735.5,ENSG00000167964.13,RAB26,RAB26-204,11,2,10,27,13,9
10524,176.400983394888,0.0650514518963945,0.380368820383429,0.171022040741456,0.86420643490569,0.952975643964322,ENST00000360001.12,ENSG00000078808.19,SDF4,SDF4-202,181,70,187,345,203,166
10525,49.7924445813144,-0.0922683013599386,0.539843544708098,-0.170916744794697,0.864289229958121,0.952976390846935,ENST00000546954.2,ENSG00000170855.4,TRIAP1,TRIAP1-202,40,10,54,78,74,72
10526,7.84214234171197,-0.215421086140081,1.26274553949622,-0.170597384351899,0.864540354760281,0.952981650550252,ENST00000231524.14,ENSG00000113595.15,TRIM23,TRIM23-201,9,5,21,17,0,0
10527,112.030515312078,0.0618917829974453,0.362720840681567,0.170632001406779,0.864513133441722,0.952981650550252,ENST00000438925.7,ENSG00000155229.21,MMS19,MMS19-209,134,44,106,179,125,138
10528,42.8977455896405,0.073611187880676,0.430979209506101,0.170799858222938,0.864381140557582,0.952981650550252,ENST00000377394.7,ENSG00000168066.21,SF1,SF1-205,44,19,47,49,48,65
10529,52.3812132395538,-0.0743355999090599,0.436047811528664,-0.170475800918389,0.864635963860366,0.95299652014432,ENST00000361523.8,ENSG00000126581.13,BECN1,BECN1-201,67,25,71,45,44,80
10530,13.3618289421521,0.100126765082305,0.588175223355442,0.170232884872468,0.864826990756866,0.953002729915398,ENST00000650454.1,ENSG00000001084.13,GCLC,GCLC-214,15,9,16,19,12,12
10531,48.6708604687007,0.0680602141158008,0.399988660053356,0.170155359171238,0.864887957903401,0.953002729915398,ENST00000586783.6,ENSG00000132016.12,BRME1,BRME1-204,59,28,42,61,56,57
10532,38.5236019130309,0.087609786704985,0.514620063738108,0.170241684843384,0.864820070404438,0.953002729915398,ENST00000610347.1,ENSG00000167615.17,LENG8,LENG8-208,75,24,23,48,29,43
10533,17.9176690828253,0.100816797598704,0.593672216755909,0.169818958599094,0.865152516682695,0.953203736457104,ENST00000372115.7,ENSG00000132781.20,MUTYH,MUTYH-206,12,7,21,34,24,18
10534,8.50752595893939,0.157824697070498,0.932413419293245,0.169264720782469,0.865588424278101,0.953593474819381,ENST00000414154.6,ENSG00000176209.12,SMIM19,SMIM19-201,1,2,11,18,14,10
10535,37.5608102061456,-0.0793473325705396,0.469560667156859,-0.168982067963612,0.865810746246409,0.953747860483112,ENST00000448803.6,ENSG00000176371.14,ZSCAN2,ZSCAN2-207,35,22,69,44,27,40
10536,8.66106217229594,-0.142679496503433,0.84587465160218,-0.168676879290781,0.866050805824074,0.953921754137089,ENST00000473688.5,ENSG00000134490.14,TMEM241,TMEM241-203,11,6,16,3,4,13
10537,41.7059240521346,0.110874254959573,0.659163678739713,0.168204436220696,0.866422451071681,0.954240537599588,ENST00000378720.8,ENSG00000139684.15,ESD,ESD-202,31,4,46,104,55,47
10538,19.8421930499313,0.11769311872028,0.700851795565393,0.167928682590211,0.866639385098618,0.954388884424887,ENST00000339818.9,ENSG00000160226.16,CFAP410,CFAP410-202,6,7,23,23,32,34
10539,16.0732844634667,0.099306045933609,0.592946662441181,0.167478885073343,0.866993260146448,0.954506857413862,ENST00000373225.7,ENSG00000136877.15,FPGS,FPGS-201,16,11,18,12,17,23
10540,10.9016788353575,-0.169371353789653,1.01016876615716,-0.167666393442324,0.866845736005446,0.954506857413862,ENST00000533410.5,ENSG00000023191.17,RNH1,RNH1-222,21,7,19,23,1,1
10541,18.5425636032608,0.119180128046507,0.711322188479488,0.167547322404303,0.866939415834128,0.954506857413862,ENST00000545679.5,ENSG00000120860.11,WASHC3,WASHC3-213,8,3,22,33,28,29
10542,34.9723861340522,0.073818109651003,0.441107966986384,0.167347033324568,0.86709699864268,0.954530513114049,ENST00000229903.5,ENSG00000112167.10,SAYSD1,SAYSD1-201,43,19,47,59,26,31
10543,15.3499850045683,0.103531078660396,0.619238763922812,0.16719088773535,0.867219854039731,0.954575206879548,ENST00000414487.7,ENSG00000182004.13,SNRPE,SNRPE-202,11,5,18,21,20,24
10544,17.4386578462052,0.116306018725858,0.696912745499404,0.166887489828464,0.867458576772935,0.954692919381591,ENST00000370768.7,ENSG00000162613.17,FUBP1,FUBP1-203,15,19,31,18,10,8
10545,153.668704135446,-0.0779250648617473,0.46704821046147,-0.166845869690311,0.867491325711234,0.954692919381591,ENST00000217426.7,ENSG00000101444.13,AHCY,AHCY-201,165,32,166,277,191,196
10546,11.4547790486207,-0.105205866428794,0.63134723148151,-0.166637091576247,0.867655606865902,0.95478317065037,ENST00000458059.7,ENSG00000205423.12,CNEP1R1,CNEP1R1-203,18,6,11,16,11,11
10547,9.84733290016773,-0.123184682230813,0.740895820437513,-0.166264512273898,0.867948792395186,0.955015239949382,ENST00000504346.5,ENSG00000174227.16,PIGG,PIGG-208,19,3,11,20,6,8
10548,9.44108716796919,0.119836440418536,0.722519069858301,0.165859207622074,0.868267750378732,0.955275620320931,ENST00000612157.4,ENSG00000101246.20,ARFRP1,ARFRP1-207,10,2,12,14,9,16
10549,13.8717661099408,-0.103845068093818,0.62685640197902,-0.16566005829401,0.868424480515671,0.955357483778971,ENST00000326291.11,ENSG00000083535.16,PIBF1,PIBF1-201,25,10,11,14,12,13
10550,11.9775359136649,-0.105458216639518,0.637046598866813,-0.165542390191091,0.86851708751619,0.955368796267809,ENST00000414542.6,ENSG00000166619.15,BLCAP,BLCAP-208,15,8,19,15,8,10
10551,6.41053977739535,-0.149061594512283,0.902835754928655,-0.165103778509594,0.868862299007561,0.955416459792299,ENST00000392415.6,ENSG00000170035.16,UBE2E3,UBE2E3-201,5,1,5,10,12,9
10552,82.9155227206444,-0.0711535413547746,0.430833597889802,-0.165153186063669,0.868823411297327,0.955416459792299,ENST00000265978.8,ENSG00000051009.11,FHIP1B,FHIP1B-201,112,63,126,96,52,62
10553,389.792345342528,0.0576234025078556,0.348425978339106,0.165382049818839,0.868643281295357,0.955416459792299,ENST00000543872.6,ENSG00000167447.13,SMG8,SMG8-202,416,144,417,687,434,448
10554,130.044592047974,-0.05065460844858,0.306869435193557,-0.165068927169725,0.868889729999822,0.955416459792299,ENST00000255174.3,ENSG00000132823.11,OSER1,OSER1-201,152,68,165,189,127,127
10555,9.35730585978188,-0.125477607543162,0.761754171988542,-0.164721917066244,0.869162865303026,0.955626248398069,ENST00000301364.10,ENSG00000167721.11,TSR1,TSR1-201,15,1,11,14,8,15
10556,11.7105460750039,-0.1080313609509,0.656301579607319,-0.164606279045584,0.869253888675582,0.955635787995465,ENST00000337288.10,ENSG00000084090.14,STARD7,STARD7-201,12,5,11,20,17,10
10557,186.879495487017,-0.0813809283663632,0.495818220240214,-0.164134606281584,0.869625179357732,0.955953415406505,ENST00000315285.9,ENSG00000021574.13,SPAST,SPAST-201,373,163,178,162,111,138
10558,146.788517224067,0.0597507412860455,0.364830610914918,0.163776666481476,0.86990696107894,0.956172597397339,ENST00000375394.7,ENSG00000204351.12,SKIV2L,SKIV2L-201,169,50,165,243,148,189
10559,638.692061458982,0.0531185646794714,0.325596184259871,0.16314246679585,0.870406264007332,0.956178028569205,ENST00000308177.5,ENSG00000240184.7,PCDHGC3,PCDHGC3-201,982,435,642,766,504,633
10560,123.262807653932,0.0641690297798875,0.392455771354525,0.163506398589614,0.870119735602032,0.956178028569205,ENST00000358344.8,ENSG00000197451.12,HNRNPAB,HNRNPAB-202,142,47,107,163,149,183
10561,109.931162958928,0.0653688108898261,0.400589790766773,0.163181419987521,0.870375594820965,0.956178028569205,ENST00000325167.9,ENSG00000176108.9,CHMP6,CHMP6-201,93,51,102,168,154,127
10562,29.7408812764711,-0.0852844476611073,0.522552000141137,-0.163207580562456,0.870354997810775,0.956178028569205,ENST00000245934.12,ENSG00000125755.19,SYMPK,SYMPK-201,42,24,33,40,27,15
10563,5.87088997470175,0.167469184751402,1.02475226685474,0.16342406859505,0.87018455362527,0.956178028569205,ENST00000314228.10,ENSG00000176472.11,ZNF575,ZNF575-201,2,3,2,11,13,5
10564,7.12386313280593,0.150578658799855,0.921322158491508,0.163437574372898,0.870173920529141,0.956178028569205,ENST00000619742.4,ENSG00000274602.5,PI4KAP1,PI4KAP1-208,8,2,3,5,11,16
10565,14.2969973938281,0.10714889850799,0.658693290625818,0.1626688779632,0.870779152345294,0.956497119069299,ENST00000327949.15,ENSG00000169660.17,HEXD,HEXD-201,12,8,9,15,23,20
10566,305.806392981342,-0.0582620989376505,0.358668918295195,-0.162439776534244,0.870959549623014,0.956514202079595,ENST00000219439.9,ENSG00000103160.12,HSDL1,HSDL1-201,372,214,473,317,218,295
10567,254.64978256132,0.0561472681339797,0.345548039355311,0.1624875899708,0.870921900181422,0.956514202079595,ENST00000300302.9,ENSG00000051108.15,HERPUD1,HERPUD1-201,288,180,253,244,284,291
10568,16.5929272079613,0.0901561404981,0.556585262320551,0.161980825942489,0.871320953139731,0.956615124707411,ENST00000368219.2,ENSG00000143319.17,ISG20L2,ISG20L2-202,26,8,17,23,12,21
10569,9.47624774826567,0.126955748065971,0.784064050108281,0.161920123806771,0.871368755429971,0.956615124707411,ENST00000525415.2,ENSG00000116337.20,AMPD2,AMPD2-213,14,4,15,21,3,7
10570,10.3385056521597,0.12875280307999,0.795398950642692,0.161871980062277,0.871406668453969,0.956615124707411,ENST00000381801.6,ENSG00000139505.12,MTMR6,MTMR6-201,18,12,10,8,5,6
10571,12.4947775360831,-0.134607234877723,0.831937562578597,-0.161799684174022,0.871463601758445,0.956615124707411,ENST00000677228.1,ENSG00000075413.19,MARK3,MARK3-246,12,10,7,3,22,17
10572,5.44743080844677,-0.609411975899508,3.76261070770837,-0.161965194712017,0.871333262523575,0.956615124707411,ENST00000284856.4,ENSG00000154620.6,TMSB4Y,TMSB4Y-201,0,0,0,0,19,14
10573,6.66573167201491,0.141584375109229,0.876982878960439,0.161444856571271,0.871743039581077,0.956793788220333,ENST00000688270.1,ENSG00000205084.12,TMEM231,TMEM231-215,15,4,4,11,3,6
10574,88.6541295621367,0.0663573223847962,0.411177517710209,0.161383634869754,0.871791255203947,0.956793788220333,ENST00000262482.11,ENSG00000108523.16,RNF167,RNF167-201,70,36,99,148,115,102
10575,29.7525873347874,0.252033770219275,1.57513048573164,0.160008185037576,0.872874626566678,0.95701521153395,ENST00000396651.8,ENSG00000142937.12,RPS8,RPS8-202,7,0,32,53,47,62
10576,12.5421344171119,0.105379820203556,0.65685987202081,0.160429681720939,0.872542609791396,0.95701521153395,ENST00000433529.7,ENSG00000116001.17,TIA1,TIA1-205,17,12,14,13,9,9
10577,32.933318578652,0.0779343818538812,0.484156244367959,0.160969486112113,0.872117433752318,0.95701521153395,ENST00000415901.6,ENSG00000197885.11,NKIRAS1,NKIRAS1-203,32,26,48,45,27,23
10578,73.8243925640238,-0.0876520771511711,0.546686584325041,-0.160333323817319,0.872618509811978,0.95701521153395,ENST00000503068.1,ENSG00000178163.8,ZNF518B,ZNF518B-203,85,73,129,57,45,44
10579,11.4074169547294,0.113378535287016,0.707336041868674,0.160289492653997,0.872653035506971,0.95701521153395,ENST00000310300.11,ENSG00000077454.17,LRCH4,LRCH4-201,7,3,18,16,12,19
10580,7.27452700356957,0.128460615011631,0.802889008481167,0.159997974383336,0.872882669870026,0.95701521153395,ENST00000528986.2,ENSG00000255248.10,MIR100HG,MIR100HG-205,4,5,12,11,7,6
10581,238.986394451221,0.0556888985005408,0.347034525589607,0.160470772773764,0.872510243195033,0.95701521153395,ENST00000302445.8,ENSG00000065427.15,KARS1,KARS1-201,205,100,318,363,256,298
10582,22.0505375226168,-0.0900169319613382,0.562380213870676,-0.160064187432523,0.872830511679046,0.95701521153395,ENST00000407228.7,ENSG00000103460.17,TOX3,TOX3-202,34,18,25,15,17,23
10583,9.83058458809783,-0.128210543971955,0.801437072580634,-0.159975808904268,0.872900130468493,0.95701521153395,ENST00000651988.1,ENSG00000067955.15,CBFB,CBFB-211,14,9,18,7,3,8
10584,208.037500210452,0.0553325673828159,0.344085969557053,0.160810298234613,0.872242813986269,0.95701521153395,ENST00000317398.10,ENSG00000083814.13,ZNF671,ZNF671-201,246,152,272,205,170,224
10585,121.731332064525,-0.0638344012920829,0.398524317571653,-0.160176928928824,0.872741702775958,0.95701521153395,ENST00000337080.8,ENSG00000167685.15,ZNF444,ZNF444-201,99,48,142,172,166,151
10586,8.74719726402321,-0.114065307462534,0.713511507956712,-0.159864706021608,0.872987651405544,0.957020753312048,ENST00000498518.1,ENSG00000146963.18,LUC7L2,LUC7L2-207,12,5,13,13,6,7
10587,123.30125346232,0.0553077576538495,0.346365649383724,0.159680262035963,0.873132949991581,0.957089627340351,ENST00000542140.5,ENSG00000076053.12,RBM7,RBM7-205,143,82,148,186,114,96
10588,896.968009135032,-0.0411958194161328,0.258321199663183,-0.159475178459402,0.873294512757051,0.957113420443954,ENST00000374612.5,ENSG00000125944.21,HNRNPR,HNRNPR-202,1122,435,1048,1255,881,994
